股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
601777.SH,力帆股份,8.94,8.42,9.0,8.42,125926523.0,-10.04,8.51,7.20,6.09,5.74,5.02,0.74,9.20,6.09,2.98,88.03,91.61,80.85,10643679700.0,交运设备-汽车整车-乘用车,共享汽车;金改;汽车制造概念;特斯拉;智能交通;融资融券;转融券标的;共享经济;百度概念;无人驾驶;新能源汽车;证金持股;新能源整车;独角兽概念;锂电池;氢能源;燃料电池,3071,放量||价跌量缩||旗形
300141.SZ,和顺电气,8.93,8.62,8.93,8.57,3512003.0,-3.04,8.91,8.97,9.11,9.19,8.87,-0.12,9.68,9.11,8.54,22.37,27.68,11.76,1413849500.0,机械设备-电气设备-电源设备,智能电网;电动汽车;光伏概念;充电桩,3084,缩量||价跌量缩||回调缩量
600179.SH,安通控股,8.93,8.56,8.94,8.55,17983091.0,-3.28,8.52,8.54,8.38,8.25,7.47,-0.09,9.52,8.38,7.23,46.6,40.23,59.35,5766353500.0,交通运输-物流-物流Ⅲ,物流骨干网;股权转让;一带一路;自由贸易港;海南自贸区;沪股通;航运概念;区块链,7475,缩量||价跌量缩||旗形
603477.SH,振静股份,8.93,8.76,8.96,8.63,3660311.0,-1.79,9.01,9.13,9.34,9.15,8.60,-0.21,9.95,9.34,8.73,20.34,24.5,12.03,994260000.0,纺织服装-纺织制造-辅料,--,491,缩量||回调缩量||阴线
000551.SZ,创元科技,8.92,8.61,9.48,8.51,46374476.0,-2.82,8.28,8.16,7.88,7.68,7.04,0.08,8.69,7.88,7.07,58.56,55.63,64.41,3444692300.0,机械设备-专用设备-环保设备,参股新三板;仪电仪表;循环经济;废气处理;空气净化;金改;融资融券;转融券标的;PM2.5;地方国资改革;节能环保;江苏国资改革;期货概念;氢能源,9238,放量||强中选强||旗形
300087.SZ,荃银高科,8.92,8.5,8.92,8.41,13431066.0,-4.71,8.43,8.32,8.19,8.22,7.83,0.09,8.72,8.19,7.67,63.54,61.85,66.93,2991900900.0,农林牧渔-种植业与林业-种子生产,棉;早籼稻;普麦;生物育种;玉米种业;强麦;粳稻;晚籼稻;三农;超级稻;农业供给侧改革;乡村振兴;农业种植;股权转让;玉米,3254,放量||价跌量缩||阴线
300248.SZ,新开普,8.92,8.92,9.06,8.82,5214465.0,-0.45,9.17,9.36,9.50,9.42,8.54,-0.29,10.50,9.50,8.51,12.62,19.25,-0.63,2824386900.0,信息服务-计算机应用-软件开发及服务,众筹概念;银联;数字货币;NFC;指纹支付;指纹技术;虹膜识别;交通一卡通;移动支付;职业教育;区块链;无人零售;人脸识别;蚂蚁金服概念;边缘计算,2825,缩量||价跌量缩||回调缩量
002279.SZ,久其软件,8.91,8.78,8.92,8.58,11092135.0,-2.12,9.00,9.09,9.23,9.20,8.40,-0.21,10.06,9.23,8.39,23.76,26.36,18.56,5278256800.0,信息服务-计算机应用-软件开发及服务,智能终端;电子信息;互联网金融;去IOE;网约车;互联网法院;深股通;区块链;区块链底层;电子政务;云计算;数字中国;雄安软件;谷歌概念;Facebook概念;雄安新区;大数据;国产软件;供应链金融,3542,缩量||价跌量缩||回调缩量
600843.SH,上工申贝,8.91,8.7,8.99,8.69,2483101.0,-2.79,8.92,8.94,9.01,9.06,8.27,-0.15,9.41,9.01,8.62,37.79,40.55,32.29,2650418900.0,机械设备-专用设备-纺织服装设备,外贸;浦东新区;工业机器人;机器人概念,9174,缩量||回调缩量||阴线
000021.SZ,深科技,8.9,8.57,8.91,8.47,26562093.0,-3.49,8.91,9.06,9.31,9.13,8.05,-0.32,10.05,9.31,8.57,20.25,25.0,10.77,12592390000.0,信息设备-计算机设备-计算机设备Ⅲ,固态硬盘;TMT;电子信息;蓝宝石;智能电网;工业4.0;三星;数据存储;比特币;存储芯片;深股通;挖矿设备;芯片封装测试;贸易战影响股;超级电容;节能照明;芯片概念;内存;集成电路概念;区块链;华为概念;央企国资改革,9211,缩量||回调缩量||阴线
002061.SZ,浙江交科,8.9,8.64,8.9,8.57,10880475.0,-3.25,8.87,8.89,8.92,9.03,8.85,-0.05,9.36,8.92,8.48,30.76,33.3,25.68,5000297700.0,建筑材料-建筑装饰-基础建设,蜱虫;环氧树脂;吡啶;深股通;聚碳酸酯;白马股;浙江国资改革;地方国资改革;PPP概念,4633,缩量||回调缩量||阴线
002300.SZ,太阳电缆,8.9,8.43,8.93,8.4,21621072.0,-6.95,8.94,8.80,9.13,8.52,7.47,-0.24,10.13,9.13,8.14,47.2,47.2,47.2,4574609500.0,机械设备-电气设备-其他电力设备,军工;电缆;光纤;平潭免税区;无人岛开发,3471,缩量||价跌量缩||月线长下影线
600113.SH,浙江东日,8.9,8.58,8.9,8.54,10483912.0,-2.83,8.78,8.73,8.59,8.60,7.83,-0.06,9.10,8.59,8.08,50.93,56.64,39.51,3530079400.0,商业贸易-零售-商业物业经营,SDR概念;冷链物流;参股民营银行;小额贷款;融资融券;转融券标的;地方国资改革;金改;浙江国资改革,7854,缩量||价跌量缩||回调缩量
600861.SH,北京城乡,8.89,9.2,9.28,8.75,7183339.0,3.49,8.87,8.70,8.45,8.27,7.71,0.08,9.12,8.45,7.77,85.61,79.42,98.0,2914605500.0,商业贸易-零售-百货零售,新零售;商超百货;北京国资改革;地方国资改革,9104,价升量涨||放量||阳线
001965.SZ,招商公路,8.88,8.73,8.9,8.7,8467590.0,-1.91,8.88,8.90,8.94,9.04,8.86,-0.05,9.20,8.94,8.67,38.5,44.68,26.15,4843690900.0,交通运输-公路铁路运输-高速公路Ⅲ,公路建设;深股通;国改双百行动;央企国资改革;养老金持股,484,缩量||价跌量缩||回调缩量
002327.SZ,富安娜,8.88,8.75,8.93,8.68,4688292.0,-1.46,8.94,9.04,9.20,9.07,8.62,-0.19,9.74,9.20,8.66,13.73,20.04,1.11,4513253300.0,纺织服装-服装家纺-家纺,婚庆;大消费;移动购物;深股通,3401,缩量||回调缩量||阴线
300023.SZ,宝德股份,8.88,8.07,9.56,7.86,38353183.0,-7.14,7.83,7.51,7.32,7.39,7.03,0.23,8.19,7.32,6.46,73.07,70.35,78.49,1165379370.0,金融服务-保险及其他-多元金融,PPP概念;致密气;页岩气;工业4.0;海工装备;污水处理;工业机器人;融资租赁;机器人概念,3462,放量||强中选强||月线长下影线
600326.SH,西藏天路,8.88,8.64,8.89,8.59,25417269.0,-2.92,8.98,8.92,9.01,8.86,8.04,-0.16,9.48,9.01,8.54,37.31,46.05,19.83,7476922200.0,建筑材料-建筑材料-水泥制造,涉矿;西部开发;一带一路;融资融券;沪股通;转融券标的;工程建材;西藏国资改革;地方国资改革;小金属概念;黄金概念;水泥;白马股,6671,缩量||价跌量缩||回调缩量
000719.SZ,中原传媒,8.86,8.66,8.86,8.6,3330310.0,-2.37,8.97,8.98,8.99,8.99,8.72,-0.1,9.39,8.99,8.58,36.13,48.2,11.99,5777497700.0,信息服务-传媒-平面媒体,有声读物;融资融券;深股通;转融券标的;在线教育;文化传媒;地方国资改革;证金持股;河南国资改革;机构重仓,8058,缩量||回调缩量||阴线
000815.SZ,美利云,8.86,8.58,8.86,8.45,4740763.0,-2.61,9.08,9.43,9.11,9.04,8.40,-0.23,10.15,9.11,8.07,14.48,28.21,-12.97,2718144000.0,轻工制造-造纸-造纸Ⅲ,涉矿;循环经济;人民币升值;造纸转暖;深股通;双胶纸;光伏概念;云计算;大数据;纸浆;央企国资改革,7623,缩量||价跌量缩||回调缩量
600622.SH,光大嘉宝,8.86,8.99,9.03,8.78,9918842.0,1.35,9.11,9.23,9.16,8.85,8.15,-0.21,10.22,9.16,8.10,18.55,26.19,3.27,10370901400.0,房地产-房地产开发-房地产开发Ⅲ,核电;稀有金属;小金属概念;沪股通;年报预增,9637,价升量缩||缩量||阳线
000929.SZ,兰州黄河,8.85,8.63,8.86,8.5,3123259.0,-2.49,8.79,8.84,8.59,8.36,7.57,-0.11,9.41,8.59,7.76,37.7,46.4,20.29,1603058900.0,食品饮料-饮料制造-啤酒,污水处理;兰新白试验区;兰州自贸区;啤酒概念;壳资源,7244,缩量||回调缩量||阴线
002231.SZ,奥维通信,8.85,8.29,8.98,8.15,19703385.0,-6.12,8.96,8.37,8.05,7.96,7.42,0.16,9.30,8.05,6.81,56.23,61.62,45.46,2535738600.0,信息设备-通信设备-通信配套服务,电子信息;振兴东北;股权转让;养老概念;军工;物联网;5G;壳资源,3998,放量||价跌量缩||月线长下影线
601019.SH,山东出版,8.85,8.65,8.89,8.65,7677189.0,-2.15,8.92,8.93,8.84,8.89,8.73,-0.04,9.29,8.84,8.38,23.24,39.8,-9.87,3692685000.0,信息服务-传媒-平面媒体,文化传媒;平面媒体;沪股通,517,缩量||回调缩量||阴线
600356.SH,恒丰纸业,8.84,8.69,8.88,8.5,7242438.0,-1.47,9.04,9.00,9.40,9.34,8.16,-0.29,10.55,9.40,8.25,21.53,23.62,17.36,2595975700.0,轻工制造-造纸-造纸Ⅲ,中朝贸易区;环保包装;振兴东北;造纸转暖;人民币升值;地方国资改革;纸浆;工业大麻,6578,缩量||回调缩量||阴线
000026.SZ,飞亚达A,8.83,8.75,8.89,8.75,4362208.0,-0.91,8.91,8.89,8.95,8.99,8.58,-0.09,9.23,8.95,8.67,39.79,43.06,33.24,3121268200.0,轻工制造-家用轻工-珠宝首饰,军工;奢侈品;智能穿戴;电子商务;中瑞自贸协定;仪电仪表;中航系,9455,缩量||回调缩量||阴线
300270.SZ,中威电子,8.83,8.67,8.91,8.63,3577680.0,-1.7,8.89,9.13,9.08,9.06,8.31,-0.22,9.95,9.08,8.21,15.65,22.68,1.61,1307711390.0,信息设备-计算机设备-计算机设备Ⅲ,大数据;智能终端;智慧城市;安防;物联网应用层;物联网;无人驾驶;超清视频;证金持股;透明工厂,2750,缩量||价跌量缩||回调缩量
000911.SZ,*ST南糖,8.82,8.38,8.85,8.34,10529967.0,-4.56,8.83,8.83,8.16,8.38,7.27,0.01,9.68,8.16,6.64,44.76,63.71,6.87,2715798300.0,农林牧渔-农产品加工-其他农产品加工,东盟北部湾;三旧改造;月饼;厄尔尼诺概念;甘蔗废料利用;调味品;东盟自贸区;地方国资改革;白糖;ST板块;秸秆综合利用,7271,缩量||价跌量缩||回调缩量
002559.SZ,亚威股份,8.82,8.6,8.99,8.57,13819598.0,2.63,8.45,8.38,8.44,8.39,7.93,-0.04,8.81,8.44,8.07,56.26,51.16,66.46,2730233000.0,机械设备-通用设备-机床工具,3D打印;工业4.0;工业机器人;机器人概念;边缘计算;高送转,2973,价升量涨||放量||月线长下影线
600720.SH,祁连山,8.82,8.5,8.82,8.46,24219316.0,-3.74,9.01,9.06,9.04,8.90,8.08,-0.22,9.68,9.04,8.41,21.23,33.59,-3.49,6597382800.0,建筑材料-建筑材料-水泥制造,保障房;循环经济;兰新白试验区;西部开发;兰州自贸区;融资融券;沪股通;转融券标的;工程建材;一带一路;水泥;中材系;证金持股,8316,缩量||价跌量缩||回调缩量
600851.SH,海欣股份,8.82,8.88,9.05,8.75,7947735.0,0.45,8.82,8.87,8.71,8.70,8.06,-0.06,9.23,8.71,8.20,41.01,45.06,32.9,6555270300.0,医药生物-化学制药-化学制剂,参股券商;生物疫苗;参股基金;抗癌;参股新三板;细胞免疫治疗;融资融券;转融券标的;创新药,9150,价升量涨||放量||阳线
600926.SH,杭州银行,8.82,8.74,8.85,8.71,26215130.0,-0.91,8.90,8.85,8.75,8.75,8.47,-0.02,9.17,8.75,8.33,43.47,51.83,26.74,18193976000.0,金融服务-银行-银行Ⅲ,融资融券;MSCI概念;沪股通;转融券标的;地方国资改革;优先股概念;浙江国资改革,908,缩量||价跌量缩||回调缩量
002659.SZ,凯文教育,8.81,9.07,9.25,8.64,10462013.0,2.95,8.92,8.87,8.81,8.91,8.28,-0.03,9.26,8.81,8.36,63.04,57.18,74.78,2820722400.0,信息服务-传媒-其他传媒,股权转让;职业教育;北京国资改革;地方国资改革;深股通,2601,价升量涨||放量||阳线
300228.SZ,富瑞特装,8.81,8.17,8.84,8.05,51548518.0,-8.51,8.55,8.20,7.77,7.55,6.77,0.07,9.16,7.77,6.38,58.53,63.91,47.78,3380972200.0,机械设备-通用设备-金属制品,油改气;LNG汽车;海水淡化;页岩气;LNG动力船;高端装备;油气装备;LNG加气站;新能源整车;新能源汽车;天然气;燃料电池;氢能源,2876,放量||价跌量缩||旗形
000519.SZ,中兵红箭,8.8,8.37,8.83,8.32,26962358.0,-4.45,8.80,8.83,8.86,8.71,7.97,-0.19,9.39,8.86,8.34,29.56,37.6,13.5,6138565200.0,国防军工-国防军工-地面兵装,军民融合;阅兵;增碳剂;火箭军;超硬材料;新材料概念;军工;中兵系;央企国资改革;年报预增,9328,缩量||回调缩量||阴线
000584.SZ,哈工智能,8.8,8.61,8.87,8.45,10395178.0,-3.91,9.13,9.30,9.38,9.18,8.29,-0.3,10.31,9.38,8.45,16.46,24.8,-0.22,5151500100.0,机械设备-专用设备-其它专用机械,工业4.0;纳米;碳纤维;深股通;股权转让;高端装备;蔚来汽车概念;工业机器人;机器人概念,8547,缩量||回调缩量||阴线
000917.SZ,电广传媒,8.8,9.14,9.32,8.74,76904462.0,3.39,8.89,8.80,8.89,9.24,8.28,-0.05,9.27,8.89,8.51,61.79,48.93,87.5,11833009200.0,信息服务-通信服务-有线电视网络,移动互联网;参股新三板;中概股回归;三网融合;动漫;智能医疗;在线旅游;网络视频;网络游戏;TMT;参股360;在线教育;新媒体;网络电视;广播电视;广告营销;文化传媒;物联网;世界杯;智能家居;湖南国资改革;地方国资改革;互联网+;互联网彩票;创投;影视娱乐;华为概念,7334,价升量涨||放量||阳线
600058.SH,五矿发展,8.8,8.42,8.81,8.42,5246358.0,-4.32,8.74,8.74,8.65,8.55,7.98,-0.11,9.20,8.65,8.09,42.17,51.25,24.02,9025488200.0,商业贸易-贸易-贸易Ⅲ,央企控股;涉矿;电子商务;外贸;稀土整合;互联网钢铁;融资融券;铬铁;铁矿石;转融券标的;国改双百行动;小金属概念;央企国资改革;证金持股,8000,缩量||回调缩量||阴线
600380.SH,健康元,8.79,8.64,8.83,8.63,10129037.0,-1.93,8.79,8.91,8.90,8.96,8.15,-0.16,9.35,8.90,8.44,12.77,21.07,-3.81,16744608000.0,医药生物-化学制药-化学制剂,蚂蚁金服概念;健康中国;腾讯概念;互联网银行;参股民营银行;参股券商;依法治国概念;融资融券;沪股通;转融券标的;单抗;医疗改革;医保目录;保健品;MSCI预期,6528,缩量||价跌量缩||回调缩量
601009.SH,南京银行,8.78,8.84,8.97,8.75,62838554.0,0.91,9.01,9.00,8.62,8.37,7.80,-0.05,9.68,8.62,7.56,41.19,57.81,7.95,74982718000.0,金融服务-银行-银行Ⅲ,MSCI概念;融资融券;沪股通;转融券标的;优先股概念,4296,价升量缩||缩量||阳线
000722.SZ,湖南发展,8.77,8.76,8.81,8.63,6557402.0,0.46,9.08,9.26,9.10,8.83,7.71,-0.27,9.96,9.10,8.23,19.47,36.23,-14.04,4066026600.0,公用事业-电力-水电,洞庭湖生态经济区;页岩气;交通示范区;养老地产;湖南自贸区;长江经济带;地方国资改革;养老概念;供销社;湖南国资改革,8006,价升量缩||缩量||阴线
600692.SH,亚通股份,8.77,8.86,9.05,8.71,8496430.0,0.91,8.90,8.97,8.81,8.67,7.98,-0.11,9.45,8.81,8.17,26.15,35.5,7.44,2259393200.0,房地产-房地产开发-房地产开发Ⅲ,农信社改革;村镇银行;土地增值;美丽中国;迪士尼;土地流转;融资融券;转融券标的;生态农业;赛马概念;保障房;地方国资改革;上海国资改革,9286,价升量涨||缩量||阳线
000848.SZ,承德露露,8.75,8.77,8.84,8.65,6982564.0,0.23,8.80,8.85,8.79,8.79,8.40,-0.07,9.18,8.79,8.40,24.23,28.39,15.93,8580176700.0,食品饮料-饮料制造-软饮料,春节概念;蚂蚁金服概念;央视财经50;大消费;融资融券;深股通;转融券标的;饮料,7831,价升量缩||缩量||阳线
002054.SZ,德美化工,8.75,8.75,8.75,8.75,5873010.0,10.06,7.73,7.54,7.49,7.47,6.92,0.13,8.28,7.49,6.71,65.33,44.27,107.45,2731692400.0,化工-化学制品-纺织化学用品,参股新三板;参股券商;佛山金改;国资驰援;壳资源;创投;氢能源;猪肉,4655,价升量缩||强中选强||缩量
002267.SZ,陕天然气,8.74,8.4,8.75,8.39,10336000.0,-3.89,8.64,8.59,8.55,8.56,8.17,-0.05,8.88,8.55,8.23,46.69,56.27,27.52,9341433700.0,公用事业-燃气水务-燃气Ⅲ,供气;煤层气;抗寒;融资融券;深股通;转融券标的;西气东输;地方国资改革;天然气;机构重仓,3905,缩量||价跌量缩||回调缩量
002499.SZ,科林环保,8.73,8.36,8.85,8.34,5174940.0,-7.11,8.97,9.16,9.26,9.14,8.38,-0.28,10.01,9.26,8.51,12.41,20.75,-4.27,1579907700.0,机械设备-电气设备-电源设备,江苏污水处理;光伏概念;废气处理;循环经济;PM2.5;美丽中国;仪电仪表;污水处理;节能环保;长三角一体化,3087,缩量||回调缩量||阴线
002787.SZ,华源控股,8.73,8.64,8.8,8.6,2948700.0,-0.23,8.75,8.93,9.18,9.13,8.22,-0.28,9.91,9.18,8.45,8.19,14.79,-5.01,1341246890.0,轻工制造-包装印刷-包装印刷Ⅲ,参股新三板;食品包装;长三角一体化,1209,缩量||价跌量缩||回调缩量
300143.SZ,星普医科,8.72,8.55,8.72,8.52,3162422.0,-1.5,8.80,8.89,9.14,9.54,9.30,-0.12,9.80,9.14,8.49,21.08,25.22,12.78,3623864100.0,医药生物-医疗器械服务-医疗服务Ⅲ,抗癌;冬虫夏草;民营医院;医疗器械概念;深股通;股权转让,3057,缩量||价跌量缩||回调缩量
300221.SZ,银禧科技,8.72,8.47,8.8,8.4,8298830.0,-4.08,8.86,8.75,8.68,8.31,7.36,-0.16,9.45,8.68,7.90,52.34,53.81,49.39,3585965100.0,化工-化工合成材料-改性塑料,线型;智能穿戴;聚碳酸酯;小米概念;3D打印;钴;小金属概念;独角兽概念;创投;商誉减值;宁德时代概念,2890,缩量||价跌量缩||回调缩量
600746.SH,江苏索普,8.72,8.28,8.75,8.22,7578246.0,-6.65,8.60,8.52,8.25,7.97,7.19,-0.07,9.11,8.25,7.38,48.05,55.04,34.07,2522592400.0,化工-化学制品-其他化学制品,壳资源;醋酸;地方国资改革;股权转让;甲醇;氢能源,8252,放量||价跌量缩||阴线
603157.SH,拉夏贝尔,8.72,8.41,8.73,8.38,5684500.0,-3.44,8.83,8.95,8.94,9.11,8.74,-0.16,9.87,8.94,8.02,13.42,24.18,-8.1,1226203460.0,纺织服装-服装家纺-女装,沪股通;电子商务;腾讯概念,575,缩量||回调缩量||阴线
002637.SZ,赞宇科技,8.71,8.58,8.79,8.46,3050579.0,-1.15,8.82,8.86,8.87,8.79,8.23,-0.15,9.41,8.87,8.33,30.78,35.52,21.32,2218000300.0,化工-化学制品-日用化学产品,塑化剂;食品安全;检测认证;环境监测;股权转让;节能环保;白马股;年报预增,2706,缩量||回调缩量||阴线
002106.SZ,莱宝高科,8.7,8.5,8.7,8.46,12605907.0,-2.52,8.73,8.71,8.86,8.77,8.24,-0.13,9.31,8.86,8.42,34.05,38.85,24.47,5982762400.0,电子-光学光电子-显示器件Ⅲ,WIN升级;石墨烯;新材料概念;联想概念;全息手机;太阳能;智能终端;融资融券;转融券标的;人民币贬值受益;触摸屏;央企国资改革;柔性屏,4484,缩量||价跌量缩||回调缩量
300219.SZ,鸿利智汇,8.7,8.43,8.7,8.3,6994868.0,-3.33,8.61,8.57,8.58,8.52,8.08,-0.06,8.96,8.58,8.20,56.94,55.18,60.47,4850427700.0,电子-光学光电子-LED,移动互联网;新能源汽车;互联网金融;广告营销;文化传媒;节能照明;车联网;白马股;股权转让;地方国资改革;深股通;柔性屏,2897,缩量||回调缩量||阴线
300426.SZ,唐德影视,8.7,8.28,8.7,8.26,10277153.0,-6.76,8.81,8.53,8.16,8.10,7.54,0.08,9.17,8.16,7.15,63.71,76.43,38.25,2092551300.0,信息服务-传媒-影视动漫,IP概念;范冰冰概念股;明星参股概念;文化传媒;影视娱乐,1526,放量||价跌量缩||旗形
300455.SZ,康拓红外,8.7,8.48,8.78,8.41,4517580.0,-2.98,8.73,8.73,8.56,8.43,7.63,-0.1,9.18,8.56,7.93,44.6,56.92,19.95,4243600600.0,信息设备-计算机设备-计算机设备Ⅲ,高铁;高端装备;军工,1439,缩量||回调缩量||阴线
600059.SH,古越龙山,8.7,8.55,8.76,8.51,4627123.0,-1.16,8.57,8.60,8.42,8.27,7.72,-0.06,9.07,8.42,7.77,36.95,41.22,28.41,6912881600.0,食品饮料-饮料制造-黄酒,老字号;参股新三板;融资融券;转融券标的;地方国资改革;浙江国资改革,8012,缩量||价跌量缩||回调缩量
600125.SH,铁龙物流,8.69,8.47,8.72,8.44,21807308.0,-2.87,8.71,8.82,8.85,8.69,8.16,-0.17,9.24,8.85,8.45,20.71,32.46,-2.78,11057770300.0,交通运输-公路铁路运输-铁路运输Ⅲ,振兴东北;东北亚经贸中心;铁路基建;营改增试点;环渤海;物流骨干网;铁路混改;融资融券;沪股通;转融券标的;冷链物流;一带一路;央企国资改革;年报预增,7652,缩量||回调缩量||阴线
600500.SH,中化国际,8.69,8.67,8.81,8.56,22397105.0,-0.69,8.77,8.59,8.40,8.28,7.82,0.02,9.08,8.40,7.71,55.12,53.67,58.02,18059720000.0,化工-化学制品-其他化学制品,外贸;中字头股票;燃油;融资融券;沪股通;正极材料;转融券标的;负极材料;锂电池;橡胶;MSCI预期;紫光系;证金持股,6992,缩量||回调缩量||阴线
601699.SH,潞安环能,8.69,8.57,8.96,8.55,57880279.0,-1.72,8.59,8.40,8.23,8.15,7.88,0.07,8.92,8.23,7.54,63.65,61.08,68.77,25636377000.0,采掘-煤炭开采加工-煤炭开采Ⅲ,油价上调;MSCI概念;稀缺煤;动力煤;融资融券;沪股通;转融券标的;地方国资改革;证金持股;山西国资改革;机构重仓,4596,放量||价跌量缩||阴线
601965.SH,中国汽研,8.69,8.68,8.84,8.64,3224001.0,-0.34,9.01,9.14,8.99,8.72,8.39,-0.17,9.79,8.99,8.19,23.19,38.06,-6.55,8343041200.0,交运设备-交运设备服务-汽车服务,有轨电车;智能汽车;尾气治理;新能源汽车;中字头股票;央企国资改革;机构重仓,2507,缩量||价跌量缩||回调缩量
002107.SZ,沃华医药,8.68,8.42,8.79,8.32,2769106.0,-3.55,8.81,8.95,9.00,8.84,8.12,-0.23,9.50,9.00,8.49,20.82,30.52,1.4,2932660100.0,医药生物-中药-中药Ⅲ,板蓝根;医疗改革;独家医药品种;禽流感;生物医药;医保目录;中医药,4472,缩量||回调缩量||阴线
