股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
600846.SH,同济科技,11.35,11.62,12.0,11.17,69622287.0,2.92,11.52,11.09,10.73,10.46,9.20,0.04,11.95,10.73,9.51,61.29,60.79,62.28,7259728800.0,建筑材料-建筑装饰-房屋建设,无人机;纳米纸;高校;PPP概念;迪士尼;融资融券;沪股通;转融券标的;污水处理;雄安新区;央企国资改革;燃料电池;氢能源,9173,价升量涨||放量||强中选强
600962.SH,国投中鲁,11.35,10.98,11.39,10.97,6426819.0,-1.88,11.30,11.51,10.82,10.51,9.54,-0.12,12.55,10.82,9.09,34.22,51.84,-1.01,2789139600.0,食品饮料-饮料制造-软饮料,央企控股;国投系;苹果期货;央企国资改革,5417,缩量||价跌量缩||旗形
600343.SH,航天动力,11.34,11.02,11.35,10.97,9335615.0,-2.22,11.31,11.40,11.47,10.99,9.76,-0.32,12.44,11.47,10.50,27.82,33.78,15.91,7033034000.0,国防军工-国防军工-航天装备,航天军工;月球车;大飞机;金融IC;嫦娥概念;军工改制;航空航天;融资融券;沪股通;航天系;转融券标的;贸易战受益股;军民融合;参股新三板;轨道交通;央企国资改革;新基建;太空互联网,5858,缩量||回调缩量||阴线
002331.SZ,皖通科技,11.32,11.2,11.32,11.11,2378180.0,-1.06,11.25,11.20,11.51,11.62,10.58,-0.18,12.30,11.51,10.72,44.74,34.75,64.71,3475556300.0,信息服务-计算机应用-软件开发及服务,依法治国概念;黄金水道;电子信息;车联网;现代服务业;智能交通;智慧城市;SAAS;雷达;互联网+;集成电路概念;军工;无人驾驶;物联网,3393,缩量||价跌量缩||月线长下影线
603085.SH,天成自控,11.32,11.27,11.61,11.2,8917463.0,-0.18,11.54,11.67,10.75,10.52,9.51,-0.05,13.14,10.75,8.36,26.89,39.5,1.69,1662184300.0,交运设备-汽车零部件-汽车零部件Ⅲ,工业4.0;航空航天,1392,缩量||价跌量缩||回调缩量
000736.SZ,中交地产,11.3,11.18,11.36,11.0,9195465.0,-1.15,11.59,11.98,10.77,10.21,9.25,-0.11,13.54,10.77,8.01,33.72,52.4,-3.64,4983941400.0,房地产-房地产开发-房地产开发Ⅲ,重庆自贸区;两江新区;成渝特区;参股券商;长江经济带;国改双百行动;白马股;央企国资改革;机构重仓,8032,缩量||价跌量缩||回调缩量
000913.SZ,钱江摩托,11.3,11.07,11.44,11.01,3321445.0,-2.38,11.32,11.35,11.53,11.40,10.50,-0.22,12.21,11.53,10.86,37.85,36.93,39.67,5020593700.0,交运设备-非汽车交运-其他交运设备,智能穿戴;创投;IGBT;锂电池;新能源汽车,7283,缩量||月线长下影线||回调缩量
002872.SZ,天圣制药,11.3,10.98,11.36,10.94,8030317.0,-2.92,11.22,11.25,11.07,11.00,10.11,-0.11,11.71,11.07,10.43,33.74,44.73,11.76,2361120200.0,医药生物-医药商业-医药商业Ⅲ,中医药,703,缩量||回调缩量||阴线
600833.SH,第一医药,11.3,11.47,11.48,11.0,3112165.0,1.5,11.44,11.63,11.64,11.38,10.68,-0.23,12.61,11.64,10.67,25.46,28.04,20.31,2558800400.0,医药生物-医药商业-医药商业Ⅲ,医保目录;地方国资改革;上海国资改革,9188,价升量涨||缩量||阳线
601677.SH,明泰铝业,11.3,11.2,11.3,11.16,3273301.0,-0.18,11.24,11.37,11.27,11.09,10.44,-0.16,12.30,11.27,10.23,30.32,30.81,29.34,6435759800.0,有色金属-有色冶炼加工-铝,铝材加工;轨道交通;有色铝,2772,缩量||回调缩量||阴线
000603.SZ,盛达矿业,11.28,11.25,11.35,11.12,4689553.0,0.45,11.22,11.26,11.27,11.16,10.64,-0.12,12.10,11.27,10.45,30.96,30.49,31.89,4424027400.0,有色金属-有色冶炼加工-铅锌,参股民营银行;锌;涉矿;铅;白银;深股通;文化传媒;小金属概念,8277,价升量涨||缩量||阴线
002082.SZ,万邦德,11.28,11.13,11.39,11.08,4110601.0,-0.27,11.53,11.53,11.07,10.45,9.30,-0.19,12.59,11.07,9.54,31.2,49.51,-5.41,2648940000.0,建筑材料-建筑材料-其他建材,建筑节能;恒大概念;化妆护肤品;医疗器械概念;装配式建筑,4536,缩量||价跌量缩||回调缩量
300515.SZ,三德科技,11.28,10.77,11.3,10.72,2541062.0,-3.32,10.94,10.83,10.75,10.76,10.00,-0.05,11.33,10.75,10.16,48.4,46.48,52.26,980096390.0,机械设备-仪器仪表-仪器仪表,物联网应用层;物联网;电力物联网;养老金持股,1048,缩量||价跌量缩||月线长下影线
600638.SH,新黄浦,11.28,10.88,11.53,10.86,18502089.0,-0.18,10.81,10.91,10.84,10.52,9.77,-0.16,11.82,10.84,9.86,39.7,37.58,43.94,7326557000.0,房地产-房地产开发-房地产开发Ⅲ,保障房;上海金改;期货概念;白马股,9523,放量||月线长下影线||阴线
600728.SH,佳都科技,11.28,11.16,11.46,11.11,35384684.0,-0.89,11.37,11.40,11.91,11.92,10.58,-0.35,13.12,11.91,10.70,16.76,18.32,13.65,17902058000.0,信息服务-计算机应用-软件开发及服务,智能终端;空铁WIFI;互联网银行;电子信息;反恐;融资融券;机器视觉;数据存储;独角兽概念;阿里巴巴概念;蚂蚁金服概念;大数据;安防;智慧城市;轨道交通;核高基;转融券标的;人工智能;人脸识别;云计算;智能交通;东盟自贸区;无人零售;移动支付;沪股通;超清视频,8315,缩量||回调缩量||阴线
603389.SH,亚振家居,11.28,11.12,11.37,11.09,6037400.0,-1.42,11.33,12.00,11.60,11.63,10.72,-0.3,13.18,11.60,10.02,15.51,28.82,-11.11,700115200.0,轻工制造-家用轻工-家具,创投,858,缩量||价跌量缩||回调缩量
002020.SZ,京新药业,11.25,11.14,11.3,11.11,4054304.0,-0.54,11.20,11.33,11.26,11.15,10.19,-0.18,11.68,11.26,10.85,20.72,27.95,6.25,6555821000.0,医药生物-化学制药-化学原料药,板蓝根;生物医药;参股券商;眼科医疗;地震;抗癌;深股通;仿制药;医保目录,5394,缩量||回调缩量||阴线
300245.SZ,天玑科技,11.25,10.9,11.27,10.8,5260524.0,-2.59,11.03,10.96,10.99,11.17,10.31,-0.09,11.47,10.99,10.51,54.9,49.73,65.23,2829960800.0,信息服务-计算机应用-软件开发及服务,电子信息;临港地区;大数据反恐;透明计算;马云概念;阿里巴巴概念;云通信;云计算;美团概念股;大数据;长三角一体化,2834,缩量||月线长下影线||回调缩量
000676.SZ,智度股份,11.24,10.9,11.29,10.88,7768093.0,-2.94,11.01,11.11,11.07,11.06,10.50,-0.14,12.04,11.07,10.11,34.42,34.43,34.41,3447886000.0,信息服务-传媒-其他传媒,仪电仪表;王者荣耀;网络游戏;文化传媒;搜索引擎;深股通;广告营销;移动互联网;白马股;数字营销;谷歌概念;小额贷款;创投;独角兽概念,8154,缩量||价跌量缩||回调缩量
002146.SZ,荣盛发展,11.24,10.44,11.24,10.4,93032266.0,-7.86,11.25,11.67,11.45,11.18,10.23,-0.38,12.58,11.45,10.32,18.68,34.39,-12.73,40648736000.0,房地产-房地产开发-房地产开发Ⅲ,PPP概念;智能物流;一带一路;MSCI概念;首都副中心;新型城镇化;融资融券;深股通;转融券标的;京津冀一体化;互联网+;特色小镇;雄安新区;雄安地产;机构重仓,4275,放量||阴线||价跌量升
600508.SH,上海能源,11.24,10.93,11.25,10.9,10639239.0,-2.76,11.05,11.03,10.91,10.92,10.57,-0.02,11.36,10.91,10.46,45.94,47.77,42.27,7899307700.0,采掘-煤炭开采加工-煤炭开采Ⅲ,稀缺资源;涉矿,6445,放量||价跌量缩||阴线
603828.SH,柯利达,11.24,10.91,11.3,10.8,5060974.0,-1.27,11.17,11.07,10.65,10.55,9.79,-0.02,11.76,10.65,9.54,50.79,63.16,26.06,4595292000.0,建筑材料-建筑装饰-装饰园林,幕墙;参股券商,1516,缩量||回调缩量||阴线
002563.SZ,森马服饰,11.23,10.99,11.33,10.87,8554978.0,-3.0,11.47,11.55,11.65,11.48,10.58,-0.28,12.30,11.65,11.01,22.85,32.65,3.24,20208900000.0,纺织服装-服装家纺-休闲服装,儿童消费品;移动互联网;融资融券;深股通;转融券标的;电子商务;大消费;互联网+;MSCI概念,2964,缩量||回调缩量||阴线
600765.SH,中航重机,11.23,11.11,11.32,11.02,9915760.0,-0.89,11.19,11.10,11.17,10.91,10.08,-0.12,11.82,11.17,10.53,58.24,50.31,74.09,8643615600.0,机械设备-通用设备-机械基础件,高端装备;航天军工;航空航天;激光器;3D打印;黔中经济区;融资融券;超材料概念;沪股通;航空发动机;转融券标的;军民融合;国产航母;军工;中航系;央企国资改革;年报预增,8202,缩量||价跌量缩||月线长下影线
603997.SH,继峰股份,11.22,11.02,11.3,10.85,3828600.0,-0.54,11.10,11.16,10.76,10.38,9.17,-0.14,12.03,10.76,9.49,41.28,50.95,21.92,6942600000.0,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车;沪股通;机构重仓,1512,缩量||回调缩量||阴线
600479.SH,千金药业,11.21,11.17,11.48,11.13,5614190.0,0.0,11.17,11.26,10.91,10.59,9.68,-0.11,11.93,10.91,9.89,30.5,39.22,13.07,4674724500.0,医药生物-中药-中药Ⅲ,中医药;医疗改革;健康中国;医保目录;湖南国资改革;地方国资改革,5519,缩量||阴线||小阴星
000810.SZ,创维数字,11.2,11.14,11.4,11.08,16264483.0,0.0,11.06,11.21,11.52,11.23,9.33,-0.37,12.47,11.52,10.58,34.16,28.8,44.89,10813830200.0,家用电器-视听器材-其它视听器材,增强现实;数字电视;王者荣耀;虚拟现实;深股通;独角兽概念;芯片设计;智能电视;VR设备;智能家居;智能音箱;芯片概念;互联网电视;OLED显示模组;百度概念;家用电器;OLED;5G;年报预增;柔性屏;广播电视;超清视频;科创板IPO;文化传媒,7629,缩量||月线长下影线||阴线
002759.SZ,天际股份,11.2,11.05,11.55,10.86,11463058.0,-2.9,11.07,10.63,10.29,10.06,8.88,0.12,11.40,10.29,9.18,62.17,66.45,53.6,2078542200.0,家用电器-白色家电-小家电,家用电器;电解液;锂电池;年报预增,1425,放量||旗形||阴线
600390.SH,五矿资本,11.2,10.92,11.35,10.88,32800127.0,0.83,10.89,10.81,10.59,10.59,9.60,-0.06,11.59,10.59,9.58,46.34,49.11,40.81,5607832200.0,金融服务-保险及其他-多元金融,参股保险;融资租赁;新能源汽车;特斯拉;金属锰;参股券商;稀土永磁;锌二氧化锰;超硬材料;锂电池;电解锰;镍氢电池;正极材料;新材料概念;小金属概念;创投;期货概念;央企国资改革;信托概念,6671,价升量涨||放量||阴线
600518.SH,康美药业,11.2,11.3,11.47,11.16,102919650.0,0.98,11.27,11.28,11.07,10.89,9.75,-0.12,12.04,11.07,10.11,30.22,35.06,20.54,49819293000.0,医药生物-中药-中药Ⅲ,参股基金;医疗改革;MSCI概念;融资租赁;融资融券;儿童医药医疗;沪股通;转融券标的;贸易战受益股;医保目录;人参;冬虫夏草;养老概念;中医药;健康中国;优先股概念;互联网+;医疗器械概念;证金持股;互联网医疗;民营医院;流感,6608,价升量涨||缩量||阳线
300121.SZ,阳谷华泰,11.19,10.94,11.2,10.77,7520517.0,-1.71,11.01,11.07,10.76,10.68,10.04,-0.06,11.94,10.76,9.58,35.48,39.02,28.39,3905850200.0,化工-化工合成材料-其他橡胶制品,丁二烯;APEC会议;新材料概念;橡胶;年报预增,3139,缩量||回调缩量||阴线
300737.SZ,科顺股份,11.18,10.91,11.22,10.9,3090089.0,-2.59,11.16,11.28,11.19,10.90,9.79,-0.24,12.17,11.19,10.20,26.58,34.28,11.19,2994688400.0,建筑材料-建筑材料-其他建材,水利;深股通,452,缩量||价跌量缩||回调缩量
601007.SH,金陵饭店,11.18,11.1,11.37,11.06,2474712.0,-0.63,11.15,10.97,10.69,10.43,9.71,0.0,11.41,10.69,9.97,51.94,61.81,32.22,3330000000.0,餐饮旅游-酒店及餐饮-酒店Ⅲ,象牙加工销售;两会;收入改革;养老地产;养老概念;老龄化;国改双百行动;江苏国资改革;地方国资改革,4399,缩量||价跌量缩||回调缩量
601577.SH,长沙银行,11.18,10.82,11.2,10.77,21311861.0,-3.22,11.14,11.06,11.00,11.08,10.30,-0.1,11.67,11.00,10.33,39.12,41.27,34.81,3702121200.0,金融服务-银行-银行Ⅲ,新股与次新股,208,缩量||回调缩量||阴线
603308.SH,应流股份,11.18,11.06,11.25,10.98,4081700.0,-0.54,11.22,11.30,11.32,11.16,10.50,-0.18,11.96,11.32,10.68,23.99,32.34,7.29,4424110600.0,机械设备-通用设备-机械基础件,通用航空;一带一路;工业4.0;军工;核电;航空发动机;航空航天,1916,缩量||回调缩量||阴线
603717.SH,天域生态,11.17,10.86,11.2,10.83,3091471.0,-2.69,11.15,11.25,11.50,11.20,10.27,-0.29,12.41,11.50,10.58,25.55,28.83,19.0,1325782720.0,建筑材料-建筑装饰-装饰园林,美丽中国;特色小镇;PPP概念;雄安新区;园林开发,756,缩量||回调缩量||阴线
300326.SZ,凯利泰,11.16,11.14,11.39,11.11,6053601.0,0.0,11.10,11.16,11.06,10.87,10.22,-0.11,11.72,11.06,10.40,36.54,39.65,30.32,7182115700.0,医药生物-医疗器械服务-医疗器械Ⅲ,股权转让;医疗器械概念;深股通;年报预增,2504,缩量||月线长下影线||阴线
601177.SH,杭齿前进,11.15,11.13,11.34,11.09,4855427.0,-0.18,11.24,11.35,12.59,13.14,12.25,-0.43,15.40,12.59,9.79,17.14,13.95,23.51,4452667800.0,机械设备-通用设备-机械基础件,浙江国资改革;地方国资改革;债转股,3115,缩量||回调缩量||阴线
000582.SZ,北部湾港,11.14,10.68,11.18,10.6,10645511.0,-3.0,10.83,10.42,9.86,9.49,8.58,0.15,11.29,9.86,8.43,75.35,78.01,70.02,2810711100.0,交通运输-港口航运-港口Ⅲ,东盟北部湾;北部湾自贸区;深股通;一带一路;东盟自贸区;国改双百行动;地方国资改革,8572,缩量||价跌量缩||旗形
002215.SZ,诺普信,11.14,11.14,11.14,11.14,13490981.0,9.97,9.29,8.30,7.50,7.26,6.70,0.78,10.09,7.50,4.90,95.03,88.28,108.52,8075983600.0,化工-化学制品-农药,参股保险;生物农药;国家科技大会;登革热;农村电商;P2P概念;百草枯;乡村振兴;深股通;农村金融;互联网金融;互联网+;工业大麻,4081,价升量涨||强中选强||缩量
002605.SZ,姚记扑克,11.13,11.29,11.56,11.09,6584690.0,1.44,11.17,11.11,11.02,10.76,9.80,-0.08,11.58,11.02,10.47,66.46,63.39,72.6,2779995300.0,轻工制造-家用轻工-文娱用品,博彩;抗癌;共享单车;智能自行车;百度概念;互联网彩票;迪士尼;细胞免疫治疗;互联网+;创投;年报预增;独角兽概念,2817,价升量涨||缩量||阳线
000534.SZ,万泽股份,11.1,11.53,11.66,10.95,5912928.0,3.87,11.03,10.91,10.74,10.50,10.20,0.1,11.34,10.74,10.14,75.23,63.31,99.06,5665443000.0,房地产-房地产开发-房地产开发Ⅲ,涉矿;航空发动机;互联网金融;军工,9233,价升量涨||放量||阳线
600831.SH,广电网络,11.1,11.3,11.6,10.95,43306848.0,1.8,11.28,11.30,11.45,11.01,9.52,-0.32,12.37,11.45,10.52,37.64,35.01,42.91,7368378400.0,信息服务-通信服务-有线电视网络,三网融合;腾讯概念;国开行;PPP概念;文化传媒;数字电视;新媒体;微信概念;智能终端;网络电视;融资融券;广播电视;转融券标的;知识产权保护;互联网金融;大数据;地方国资改革;互联网+;智慧城市;证金持股;新基建;超清视频,9188,价升量涨||缩量||阳线
000626.SZ,远大控股,11.08,10.69,11.78,10.63,11914753.0,-2.91,10.96,10.32,9.69,9.34,8.30,0.22,11.47,9.69,7.91,67.82,71.82,59.82,4325120600.0,商业贸易-贸易-贸易Ⅲ,SDR概念;外贸;舟山新区;人民币贬值受益,8180,缩量||旗形||回调缩量
601111.SH,中国国航,11.08,10.4,11.08,10.28,97411320.0,-5.46,10.95,10.92,10.76,10.39,9.64,-0.18,12.01,10.76,9.51,32.82,36.86,24.73,98265991000.0,交通运输-机场航运-航空运输Ⅲ,MSCI概念;五一出境游;春运;油价下调;航空租赁;央企控股;融资融券;沪股通;转融券标的;大消费;中字头股票;人民币升值;中航系;央企国资改革,4630,放量||阴线||价跌量升
300402.SZ,宝色股份,11.06,10.98,11.39,10.91,3998690.0,-0.54,10.95,10.92,10.73,10.52,9.55,-0.08,11.39,10.73,10.07,51.66,47.88,59.22,947574000.0,机械设备-通用设备-金属制品,核电;军工;新材料概念;钛;小金属概念;证金持股,1655,缩量||回调缩量||阴线
603168.SH,莎普爱思,11.06,10.4,11.06,10.1,25401014.0,3.48,9.57,9.30,8.81,8.54,7.79,0.24,10.09,8.81,7.54,72.69,66.6,84.88,3092362000.0,医药生物-化学制药-化学制剂,生物医药;中医药;眼科医疗,1755,价升量涨||放量||强中选强
603558.SH,健盛集团,11.06,11.07,11.29,10.93,2958551.0,0.09,11.14,11.13,10.86,10.85,10.63,0.01,11.59,10.86,10.13,35.03,44.02,17.03,4253517000.0,纺织服装-服装家纺-其他服装,东盟自贸区;人民币贬值受益,1546,价升量涨||缩量||阳线
600592.SH,龙溪股份,11.05,10.87,11.14,10.56,8467445.0,-1.63,10.95,11.02,10.46,9.74,8.10,-0.21,12.18,10.46,8.73,59.0,63.42,50.17,4343147300.0,机械设备-通用设备-机械基础件,铁路基建;融资融券;转融券标的;军工;军民融合;地方国资改革,6104,缩量||回调缩量||阴线
002748.SZ,世龙实业,11.04,11.09,11.3,10.93,9145138.0,0.0,11.29,12.08,10.56,9.94,8.83,-0.17,14.21,10.56,6.92,26.65,44.35,-8.75,2661600000.0,化工-化学制品-其他化学制品,循环经济;分散染料,1495,缩量||阳线||倒锤阳线
300388.SZ,国祯环保,11.04,10.87,11.07,10.87,8280243.0,-1.9,10.80,10.76,10.68,10.69,10.11,-0.01,11.29,10.68,10.06,50.68,46.89,58.26,5860195600.0,公用事业-燃气水务-水务Ⅲ,股权转让;污水处理;PPP概念;白马股;平安资管持股,1725,放量||价跌量缩||月线长下影线
300503.SZ,昊志机电,11.04,10.73,11.05,10.65,5113225.0,-3.16,11.03,10.85,10.59,10.62,10.13,0.04,11.38,10.59,9.79,59.45,65.24,47.88,1663076800.0,机械设备-通用设备-其它通用机械,工业4.0;3D玻璃;高端装备;富士康概念,1139,缩量||价跌量缩||回调缩量
603996.SH,中新科技,11.03,10.72,11.05,10.71,4581487.0,-2.81,11.00,11.06,11.15,11.09,10.24,-0.19,11.71,11.15,10.59,24.04,32.15,7.81,3217608000.0,家用电器-视听器材-彩电,人民币贬值受益;工业4.0;智能电视,1217,缩量||价跌量缩||回调缩量
002193.SZ,如意集团,11.02,11.0,11.08,10.92,2294890.0,-0.36,11.08,11.11,11.04,10.89,10.12,-0.11,11.57,11.04,10.51,37.04,43.01,25.09,2534576500.0,纺织服装-纺织制造-毛纺,环渤海,4154,缩量||价跌量缩||回调缩量
600517.SH,置信电气,11.02,11.29,11.84,10.66,150627130.0,0.09,11.13,10.71,8.21,6.93,5.41,0.5,13.73,8.21,2.69,71.96,79.71,56.45,14050657000.0,机械设备-电气设备-输变电设备,碳交易;碳税;新能源;仪电仪表;融资融券;转融券标的;智能电网;特高压;节能环保;央企国资改革;新基建;信托概念,5673,放量||价升量缩||强中选强
002631.SZ,德尔未来,11.01,11.01,11.01,10.77,34770765.0,9.99,9.53,9.11,8.89,8.69,7.95,0.3,10.26,8.89,7.51,79.84,60.94,117.62,7122142400.0,轻工制造-家用轻工-家具,节能环保;造纸转暖;锂电池;锂电隔膜;智能家居;石墨烯;柔性屏;长三角一体化,2719,放量||价升量缩||强中选强
601298.SH,青岛港,11.01,10.61,11.04,10.46,57388440.0,-2.57,10.71,10.74,10.39,10.03,8.75,-0.14,11.63,10.39,9.14,51.04,56.47,40.19,4820929400.0,交通运输-港口航运-港口Ⅲ,地方国资改革;新股与次新股;山东国资改革;沪股通;一带一路,91,缩量||价跌量缩||回调缩量
300475.SZ,聚隆科技,11.0,10.73,11.1,10.66,1963700.0,-2.54,10.98,11.33,11.43,11.16,10.06,-0.38,12.62,11.43,10.24,10.11,18.58,-6.84,1384536800.0,家用电器-白色家电-其他白色家电,家用电器;机器人概念;工业机器人,1412,缩量||回调缩量||阴线
300611.SZ,美力科技,11.0,10.68,11.08,10.68,2648250.0,-3.0,10.98,11.00,10.84,10.66,9.87,-0.14,11.87,10.84,9.81,37.6,46.17,20.47,783886370.0,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念,791,缩量||回调缩量||阴线
600060.SH,海信电器,10.98,10.84,11.09,10.82,19172045.0,-1.9,10.92,10.84,10.79,10.87,10.17,-0.05,11.25,10.79,10.33,48.69,47.57,50.91,14183936000.0,家用电器-视听器材-彩电,数字电视;TMT;大消费;网络电视;青岛自贸区;融资融券;沪股通;智能电视;转融券标的;世界杯;互联网电视;智能家居;山东国资改革;地方国资改革;家用电器;证金持股;MSCI预期;超清视频,8035,缩量||价跌量缩||回调缩量
